payment_id,customer_id,payment_amount,failure_type,retry_count,successful_payments,failed_payments,customer_age_days,days_since_failure,payment_method,previous_recovery_rate,recovered
pay_00311,cust_0495,1913.63,insufficient_funds,0,20,1,820,4.47,upi,0.952,1
pay_00312,cust_1874,396.54,authentication_failed,3,16,2,738,2.93,upi,0.889,1
pay_00313,cust_0526,5252.58,invalid_card,1,8,6,381,4.86,netbanking,0.571,0
pay_00314,cust_1855,2204.45,authentication_failed,1,6,3,669,3.6,upi,0.667,0
pay_00315,cust_1415,566.2,authentication_failed,2,3,5,605,2.45,netbanking,0.375,0
pay_00316,cust_2338,2347.81,invalid_card,0,0,6,178,0.36,card,0.0,0
pay_00317,cust_0232,1321.71,bank_timeout,2,6,8,63,1.86,card,0.429,1
pay_00318,cust_1854,9053.03,bank_timeout,2,1,6,426,2.14,netbanking,0.143,0
pay_00319,cust_1281,4421.41,bank_timeout,2,18,8,786,3.06,netbanking,0.692,1
pay_00320,cust_0793,588.54,authentication_failed,3,1,6,315,2.83,card,0.143,0
pay_00321,cust_0533,922.16,insufficient_funds,2,19,0,822,4.67,card,1.0,0
pay_00322,cust_1234,1715.81,authentication_failed,1,16,1,835,2.58,card,0.941,0
pay_00323,cust_1704,1698.46,expired_card,2,6,8,516,4.98,upi,0.429,1
pay_00324,cust_0037,672.66,insufficient_funds,2,12,1,425,1.36,netbanking,0.923,1
pay_00325,cust_1159,6599.65,invalid_card,2,20,3,358,2.62,card,0.87,0
pay_00326,cust_0394,249.22,bank_timeout,1,13,1,240,2.73,netbanking,0.929,1
pay_00327,cust_1783,4076.13,expired_card,0,2,0,212,3.99,card,1.0,1
pay_00328,cust_2286,5853.02,invalid_card,2,0,6,719,0.68,upi,0.0,0
pay_00329,cust_0025,391.43,expired_card,0,9,4,651,0.52,netbanking,0.692,1
pay_00330,cust_1793,910.24,bank_timeout,3,17,4,679,0.81,netbanking,0.81,1
pay_00331,cust_1529,486.22,insufficient_funds,3,17,8,999,0.52,netbanking,0.68,0
pay_00332,cust_0861,950.87,bank_timeout,1,19,4,228,0.66,card,0.826,0
pay_00333,cust_2324,9959.2,authentication_failed,2,2,4,130,1.07,card,0.333,0
pay_00334,cust_2379,345.16,expired_card,0,6,5,527,2.31,netbanking,0.545,0
pay_00335,cust_1253,8653.09,bank_timeout,2,7,3,759,3.73,card,0.7,1
pay_00336,cust_1787,5320.61,invalid_card,2,9,7,594,0.63,upi,0.562,1
pay_00337,cust_2485,640.03,expired_card,0,2,0,899,2.59,netbanking,1.0,0
pay_00338,cust_0128,442.79,authentication_failed,3,20,2,404,2.02,upi,0.909,0
pay_00339,cust_2416,6572.37,expired_card,0,7,2,805,2.62,netbanking,0.778,0
pay_00340,cust_1828,782.61,invalid_card,0,7,7,267,0.41,upi,0.5,1
pay_00341,cust_1514,8539.43,invalid_card,0,1,5,135,3.55,upi,0.167,0
pay_00342,cust_2136,636.47,invalid_card,3,11,1,559,1.33,netbanking,0.917,1
pay_00343,cust_0913,6407.54,authentication_failed,1,14,2,265,0.48,card,0.875,1
pay_00344,cust_1151,262.46,bank_timeout,2,3,7,721,2.45,upi,0.3,1
pay_00345,cust_0864,822.98,authentication_failed,1,4,8,70,4.46,netbanking,0.333,1
pay_00346,cust_0602,215.77,expired_card,1,14,7,918,2.46,card,0.667,1
pay_00347,cust_0899,799.82,authentication_failed,2,5,5,974,2.32,netbanking,0.5,0
pay_00348,cust_2420,3115.92,bank_timeout,0,5,7,953,3.11,netbanking,0.417,0
pay_00349,cust_0160,765.18,authentication_failed,0,20,6,564,2.16,netbanking,0.769,1
pay_00350,cust_0178,6374.38,expired_card,0,13,2,290,2.44,netbanking,0.867,1
pay_00351,cust_0953,2195.99,bank_timeout,0,18,8,150,2.65,card,0.692,1
pay_00352,cust_1537,843.2,invalid_card,2,8,8,463,2.87,netbanking,0.5,0
pay_00353,cust_1129,6864.18,bank_timeout,3,8,4,621,1.79,upi,0.667,1
pay_00354,cust_1631,8233.95,bank_timeout,1,16,6,834,1.76,card,0.727,1
pay_00355,cust_2256,383.21,insufficient_funds,3,19,6,120,0.41,card,0.76,0
pay_00356,cust_0909,9513.86,authentication_failed,2,19,0,998,3.89,netbanking,1.0,0
pay_00357,cust_0718,1403.21,bank_timeout,1,19,2,720,0.28,card,0.905,1
pay_00358,cust_0980,4931.28,expired_card,3,12,3,560,0.18,netbanking,0.8,0
pay_00359,cust_0282,2451.55,expired_card,1,19,3,495,4.66,upi,0.864,0
pay_00360,cust_2355,2011.97,expired_card,2,17,4,740,2.27,card,0.81,1
pay_00361,cust_1545,9727.71,invalid_card,0,15,1,294,0.43,netbanking,0.938,0
pay_00362,cust_0903,402.07,expired_card,2,2,6,719,3.77,card,0.25,0
pay_00363,cust_1401,1952.63,bank_timeout,1,15,3,270,3.7,netbanking,0.833,0
pay_00364,cust_1088,601.18,insufficient_funds,0,15,0,812,4.3,card,1.0,0
pay_00365,cust_0174,1630.52,invalid_card,2,12,3,798,2.93,card,0.8,1
pay_00366,cust_0222,2878.37,invalid_card,1,14,1,745,2.64,netbanking,0.933,0
pay_00367,cust_1293,1421.29,expired_card,2,5,8,299,1.26,netbanking,0.385,0
pay_00368,cust_1931,5967.18,expired_card,3,8,7,214,2.9,upi,0.533,0
pay_00369,cust_2359,8627.81,invalid_card,1,4,7,855,0.15,card,0.364,0
pay_00370,cust_1727,2697.93,invalid_card,2,17,0,437,0.58,upi,1.0,0
pay_00371,cust_0670,7408.41,expired_card,2,11,8,600,4.67,upi,0.579,0
pay_00372,cust_1056,705.47,authentication_failed,1,9,5,362,3.4,netbanking,0.643,1
pay_00373,cust_1997,7295.03,bank_timeout,2,13,6,899,4.54,card,0.684,0
pay_00374,cust_0325,1633.44,authentication_failed,3,8,7,829,4.33,netbanking,0.533,0
pay_00375,cust_1488,423.37,bank_timeout,1,8,1,245,0.92,netbanking,0.889,1
pay_00376,cust_0422,3376.72,authentication_failed,0,8,2,116,3.31,card,0.8,1
pay_00377,cust_1597,623.45,authentication_failed,0,1,5,911,4.58,card,0.167,0
pay_00378,cust_1951,934.58,authentication_failed,3,20,6,566,3.23,card,0.769,0
pay_00379,cust_2187,8632.15,expired_card,3,8,2,340,0.15,upi,0.8,0
pay_00380,cust_2144,443.61,invalid_card,2,0,6,847,1.54,upi,0.0,0
pay_00381,cust_0948,9174.25,invalid_card,1,20,6,878,1.95,card,0.769,0
pay_00382,cust_1078,2032.7,expired_card,2,13,3,903,0.44,netbanking,0.812,1
pay_00383,cust_0560,4904.67,bank_timeout,0,4,0,577,0.21,upi,1.0,1
pay_00384,cust_0419,283.63,bank_timeout,3,6,5,460,1.63,card,0.545,1
pay_00385,cust_2042,731.38,insufficient_funds,3,2,8,511,0.99,upi,0.2,0
pay_00386,cust_1025,913.3,invalid_card,1,1,3,501,3.7,upi,0.25,0
pay_00387,cust_0385,1945.18,expired_card,0,17,8,155,1.34,card,0.68,1
pay_00388,cust_1224,258.62,bank_timeout,3,10,0,201,3.99,netbanking,1.0,1
pay_00389,cust_2395,3293.91,authentication_failed,2,2,3,191,2.55,card,0.4,0
pay_00390,cust_1387,997.49,authentication_failed,1,15,3,354,4.91,card,0.833,1
pay_00391,cust_1423,1385.74,bank_timeout,0,15,7,602,1.54,upi,0.682,1
pay_00392,cust_2008,1694.98,authentication_failed,1,2,8,188,2.3,netbanking,0.2,0
pay_00393,cust_1079,726.59,insufficient_funds,2,19,3,358,3.63,netbanking,0.864,0
pay_00394,cust_2208,594.74,authentication_failed,2,13,5,143,0.57,upi,0.722,0
pay_00395,cust_0274,212.13,invalid_card,0,1,6,703,2.5,card,0.143,0
pay_00396,cust_2418,682.81,invalid_card,3,20,0,399,2.83,card,1.0,0
pay_00397,cust_1704,445.61,insufficient_funds,0,6,8,129,0.6,upi,0.429,1
pay_00398,cust_0947,594.54,authentication_failed,3,3,5,720,2.35,netbanking,0.375,0
pay_00399,cust_1750,1360.61,bank_timeout,3,11,5,593,4.96,netbanking,0.688,1
pay_00400,cust_1330,2265.85,authentication_failed,1,12,8,978,3.75,card,0.6,0
pay_00401,cust_1475,1793.78,authentication_failed,1,9,0,337,4.92,card,1.0,0
pay_00402,cust_0880,2643.06,authentication_failed,1,3,0,501,1.84,netbanking,1.0,1
pay_00403,cust_0567,1499.46,insufficient_funds,3,18,3,781,0.48,netbanking,0.857,1
pay_00404,cust_1330,436.87,authentication_failed,2,1,6,110,3.92,netbanking,0.143,0
pay_00405,cust_1370,907.75,authentication_failed,3,1,4,566,0.3,card,0.2,0
pay_00406,cust_2212,4072.23,invalid_card,0,7,6,326,3.95,netbanking,0.538,0
pay_00407,cust_0607,3345.13,expired_card,3,16,6,822,3.52,card,0.727,0
pay_00408,cust_0553,598.86,bank_timeout,2,13,5,731,4.63,card,0.722,0
pay_00409,cust_0367,1730.17,authentication_failed,0,9,2,388,3.12,netbanking,0.818,1
pay_00410,cust_1812,2847.5,bank_timeout,0,3,0,278,4.75,netbanking,1.0,1
pay_00411,cust_0605,459.63,expired_card,3,0,5,244,3.73,upi,0.0,0
pay_00412,cust_0868,761.11,insufficient_funds,0,8,2,91,1.49,upi,0.8,1
pay_00413,cust_1112,1016.66,expired_card,0,9,6,266,4.9,card,0.6,0
pay_00414,cust_2083,491.98,bank_timeout,3,17,0,70,1.31,card,1.0,0
pay_00415,cust_2169,2488.04,expired_card,2,7,8,312,4.08,netbanking,0.467,1
pay_00416,cust_1056,2628.9,bank_timeout,2,12,2,119,3.68,card,0.857,1
pay_00417,cust_2133,805.61,authentication_failed,3,9,5,489,2.76,card,0.643,0
pay_00418,cust_0847,789.93,expired_card,1,13,2,701,4.67,netbanking,0.867,1
pay_00419,cust_0648,2896.25,bank_timeout,0,10,6,451,1.59,netbanking,0.625,1
pay_00420,cust_1122,1262.96,authentication_failed,1,19,3,266,3.47,netbanking,0.864,0
pay_00421,cust_1472,8922.12,expired_card,3,15,7,170,0.9,card,0.682,1
pay_00422,cust_0927,4888.74,bank_timeout,1,6,1,211,4.64,netbanking,0.857,1
pay_00423,cust_1800,744.48,invalid_card,0,19,6,767,1.63,upi,0.76,0
pay_00424,cust_2343,377.14,invalid_card,0,7,8,580,2.04,upi,0.467,1
pay_00425,cust_0161,2260.67,invalid_card,2,9,7,200,2.17,upi,0.562,0
pay_00426,cust_0224,405.99,authentication_failed,1,18,8,168,2.03,card,0.692,0
pay_00427,cust_1325,589.26,invalid_card,2,10,2,765,3.69,card,0.833,1
pay_00428,cust_0374,6666.2,authentication_failed,1,12,8,419,0.32,netbanking,0.6,0
pay_00429,cust_0700,782.18,bank_timeout,0,13,4,346,3.68,netbanking,0.765,1
pay_00430,cust_1828,285.63,authentication_failed,0,14,7,905,2.54,upi,0.667,0
pay_00431,cust_0024,7615.63,invalid_card,0,19,0,280,4.42,upi,1.0,0
pay_00432,cust_1140,778.22,insufficient_funds,2,1,2,904,0.26,netbanking,0.333,0
pay_00433,cust_2368,3343.17,bank_timeout,2,19,8,211,4.83,card,0.704,1
pay_00434,cust_2372,5259.43,insufficient_funds,0,9,7,167,0.7,upi,0.562,1
pay_00435,cust_1125,297.76,insufficient_funds,0,15,4,467,3.08,netbanking,0.789,1
pay_00436,cust_1297,9488.81,authentication_failed,3,15,2,934,3.09,netbanking,0.882,0
pay_00437,cust_1190,492.78,bank_timeout,3,13,0,371,1.81,netbanking,1.0,1
pay_00438,cust_0870,1562.97,expired_card,2,0,1,732,1.73,netbanking,0.0,0
pay_00439,cust_1623,1058.21,expired_card,3,15,0,691,0.77,netbanking,1.0,1
pay_00440,cust_0637,5345.43,insufficient_funds,2,18,5,598,2.73,netbanking,0.783,1
pay_00441,cust_0854,372.22,bank_timeout,0,10,6,671,2.72,upi,0.625,1
pay_00442,cust_0680,2189.79,expired_card,0,8,6,118,2.54,netbanking,0.571,0
pay_00443,cust_0974,913.9,insufficient_funds,0,6,1,484,2.58,upi,0.857,1
pay_00444,cust_1977,1679.89,expired_card,0,16,2,240,3.65,card,0.889,1
pay_00445,cust_1882,315.28,authentication_failed,2,14,0,135,2.65,card,1.0,0
pay_00446,cust_1280,878.49,bank_timeout,2,17,5,821,2.26,upi,0.773,1
pay_00447,cust_0482,280.8,bank_timeout,2,17,5,307,0.79,netbanking,0.773,0
pay_00448,cust_1161,9244.81,insufficient_funds,0,15,0,138,1.98,card,1.0,1
pay_00449,cust_0353,7148.7,authentication_failed,2,10,3,760,3.82,upi,0.769,0
pay_00450,cust_2186,222.56,invalid_card,3,9,7,511,1.24,card,0.562,0
pay_00451,cust_0917,946.95,expired_card,3,15,0,96,2.43,upi,1.0,0
pay_00452,cust_1440,922.04,authentication_failed,3,3,5,599,3.28,card,0.375,0
pay_00453,cust_1238,700.01,invalid_card,0,10,3,863,3.5,upi,0.769,1
pay_00454,cust_1766,717.24,bank_timeout,0,18,7,147,3.0,netbanking,0.72,1
pay_00455,cust_1897,5155.94,insufficient_funds,0,19,6,365,2.52,netbanking,0.76,1
pay_00456,cust_0252,226.16,bank_timeout,1,14,8,328,2.01,netbanking,0.636,1
pay_00457,cust_2368,2753.97,invalid_card,2,2,0,656,4.93,netbanking,1.0,0
pay_00458,cust_1656,453.29,insufficient_funds,2,3,4,916,0.25,netbanking,0.429,0
pay_00459,cust_1769,5679.14,invalid_card,1,5,7,172,1.02,netbanking,0.417,1
pay_00460,cust_1576,679.78,bank_timeout,0,20,0,177,3.63,card,1.0,1
pay_00461,cust_1994,3960.4,invalid_card,3,19,2,495,2.6,netbanking,0.905,1
pay_00462,cust_2262,445.02,authentication_failed,1,16,4,450,4.64,upi,0.8,0
pay_00463,cust_2361,309.09,authentication_failed,0,4,8,909,4.92,upi,0.333,0
pay_00464,cust_1145,3619.04,insufficient_funds,2,19,0,955,1.78,netbanking,1.0,1
pay_00465,cust_0045,8135.97,expired_card,2,5,0,741,4.62,upi,1.0,0
pay_00466,cust_1246,781.29,authentication_failed,2,19,0,323,2.48,card,1.0,0
pay_00467,cust_0520,1555.42,expired_card,0,3,2,961,3.0,upi,0.6,1
pay_00468,cust_0620,684.51,invalid_card,0,10,1,178,3.02,card,0.909,1
pay_00469,cust_0632,5681.79,bank_timeout,2,1,4,803,4.12,card,0.2,0
pay_00470,cust_0216,698.97,invalid_card,3,15,4,178,2.7,netbanking,0.789,0
pay_00471,cust_1781,202.56,insufficient_funds,2,13,4,373,1.42,netbanking,0.765,1
pay_00472,cust_0403,791.5,authentication_failed,2,5,5,590,0.15,card,0.5,0
pay_00473,cust_0035,3727.25,expired_card,2,8,3,64,0.22,card,0.727,1
pay_00474,cust_0377,216.06,insufficient_funds,1,12,2,947,0.64,card,0.857,1
pay_00475,cust_0755,2871.43,invalid_card,2,8,2,829,0.46,netbanking,0.8,0
pay_00476,cust_0256,1120.06,bank_timeout,0,15,3,654,2.02,upi,0.833,1
pay_00477,cust_2016,231.53,invalid_card,2,3,0,104,0.45,netbanking,1.0,0
pay_00478,cust_1027,432.17,insufficient_funds,3,8,2,746,1.72,netbanking,0.8,0
pay_00479,cust_1603,6434.27,invalid_card,0,17,3,33,1.98,netbanking,0.85,0
pay_00480,cust_1975,2982.21,invalid_card,0,11,8,903,4.81,card,0.579,0
pay_00481,cust_0330,451.35,invalid_card,1,9,6,947,0.62,netbanking,0.6,0
pay_00482,cust_1472,344.95,bank_timeout,1,15,6,94,3.98,card,0.714,1
pay_00483,cust_1261,348.91,insufficient_funds,0,10,0,445,0.68,upi,1.0,1
pay_00484,cust_2143,838.36,insufficient_funds,1,15,0,512,4.55,card,1.0,1
pay_00485,cust_0188,1028.72,insufficient_funds,1,18,1,867,4.11,upi,0.947,0
pay_00486,cust_0468,8630.37,expired_card,3,10,1,730,2.92,netbanking,0.909,0
pay_00487,cust_0563,981.38,expired_card,0,8,2,805,2.13,card,0.8,0
pay_00488,cust_1516,365.02,authentication_failed,1,0,7,112,0.13,upi,0.0,0
pay_00489,cust_0735,4985.84,bank_timeout,1,20,4,565,2.31,card,0.833,1
pay_00490,cust_0980,4259.82,authentication_failed,2,11,6,34,2.83,card,0.647,0
pay_00491,cust_0787,764.57,invalid_card,1,8,0,228,0.65,netbanking,1.0,0
pay_00492,cust_0612,404.57,insufficient_funds,2,9,3,475,1.33,netbanking,0.75,0
pay_00493,cust_1857,212.0,invalid_card,0,2,3,768,2.28,netbanking,0.4,0
pay_00494,cust_2375,296.79,expired_card,0,7,6,920,1.08,card,0.538,1
pay_00495,cust_0904,791.96,authentication_failed,1,12,5,169,2.34,upi,0.706,0
pay_00496,cust_0796,388.61,expired_card,0,14,7,458,0.94,card,0.667,0
pay_00497,cust_1408,647.29,authentication_failed,1,2,6,907,2.66,netbanking,0.25,0
pay_00498,cust_0887,917.66,bank_timeout,3,18,3,943,4.64,upi,0.857,1
pay_00499,cust_0611,3309.53,authentication_failed,3,16,6,520,4.07,card,0.727,0
pay_00500,cust_0402,3086.95,bank_timeout,2,9,3,693,4.99,card,0.75,0
pay_00501,cust_0066,342.93,invalid_card,1,12,2,838,4.37,upi,0.857,0
pay_00502,cust_1902,2253.98,authentication_failed,2,13,4,744,4.74,card,0.765,1
pay_00503,cust_2222,2368.65,insufficient_funds,2,1,1,422,1.89,netbanking,0.5,1
pay_00504,cust_0168,587.46,bank_timeout,1,17,1,694,2.44,upi,0.944,1
pay_00505,cust_2377,2505.59,expired_card,3,8,0,94,1.93,upi,1.0,0
pay_00506,cust_1854,1245.3,invalid_card,2,2,3,943,4.43,netbanking,0.4,0
pay_00507,cust_0358,223.05,bank_timeout,0,4,7,184,4.39,upi,0.364,1
pay_00508,cust_2133,511.32,invalid_card,3,14,0,328,1.03,upi,1.0,0
pay_00509,cust_0091,7512.06,authentication_failed,2,15,8,892,2.79,upi,0.652,1
pay_00510,cust_1876,2577.91,bank_timeout,2,9,0,181,1.83,upi,1.0,1
pay_00511,cust_1868,808.7,bank_timeout,1,5,3,149,0.3,netbanking,0.625,1
pay_00512,cust_1297,371.36,expired_card,1,11,7,582,4.88,upi,0.611,0
pay_00513,cust_2186,959.3,invalid_card,1,0,8,549,1.72,upi,0.0,0
pay_00514,cust_1211,644.62,authentication_failed,3,10,1,779,2.45,netbanking,0.909,0
pay_00515,cust_0165,774.93,invalid_card,0,10,0,652,3.24,upi,1.0,0
pay_00516,cust_2390,356.93,authentication_failed,0,16,6,229,2.5,upi,0.727,0
pay_00517,cust_2471,970.76,invalid_card,3,11,0,321,1.79,upi,1.0,1
pay_00518,cust_1262,8094.25,invalid_card,2,5,6,776,4.49,upi,0.455,0
pay_00519,cust_0572,1287.13,insufficient_funds,3,2,0,449,3.23,netbanking,1.0,0
pay_00520,cust_1120,777.35,bank_timeout,3,9,8,532,0.31,card,0.529,1
pay_00521,cust_1237,449.38,insufficient_funds,2,9,7,157,3.3,card,0.562,0
pay_00522,cust_1179,324.15,expired_card,0,19,5,625,2.45,upi,0.792,1
pay_00523,cust_1787,459.5,expired_card,0,8,2,625,0.39,netbanking,0.8,0
pay_00524,cust_1310,1714.41,invalid_card,2,1,4,328,2.7,netbanking,0.2,0
pay_00525,cust_0315,882.45,authentication_failed,2,9,4,731,3.52,upi,0.692,0
pay_00526,cust_1485,2645.81,expired_card,3,10,2,134,1.17,upi,0.833,0
pay_00527,cust_2062,265.33,invalid_card,0,3,2,975,0.19,upi,0.6,1
pay_00528,cust_1427,2633.26,bank_timeout,2,0,1,257,0.73,netbanking,0.0,1
pay_00529,cust_0584,9866.79,insufficient_funds,0,15,6,73,1.06,card,0.714,0
pay_00530,cust_0135,1118.47,insufficient_funds,2,0,1,831,0.71,card,0.0,0
pay_00531,cust_2465,260.62,bank_timeout,2,18,5,390,0.89,netbanking,0.783,1
pay_00532,cust_2051,433.24,authentication_failed,1,9,2,953,3.79,card,0.818,0
pay_00533,cust_0018,6528.86,expired_card,1,14,1,215,4.19,netbanking,0.933,1
pay_00534,cust_1555,1814.75,insufficient_funds,0,16,2,537,3.84,upi,0.889,1
pay_00535,cust_1181,1655.9,invalid_card,2,14,3,597,2.1,netbanking,0.824,0
pay_00536,cust_1753,2681.28,bank_timeout,3,3,6,478,2.66,card,0.333,0
pay_00537,cust_0349,697.01,insufficient_funds,1,10,3,639,4.24,upi,0.769,0
pay_00538,cust_1656,2449.68,invalid_card,3,19,6,526,2.61,upi,0.76,0
pay_00539,cust_0604,553.91,insufficient_funds,0,2,7,724,0.23,card,0.222,1
pay_00540,cust_0734,313.79,insufficient_funds,3,14,3,330,3.34,netbanking,0.824,0
pay_00541,cust_2009,350.44,insufficient_funds,0,12,7,352,4.28,upi,0.632,1
pay_00542,cust_1813,2112.78,bank_timeout,3,4,4,762,2.01,upi,0.5,1
pay_00543,cust_0449,6775.21,invalid_card,1,16,0,430,1.39,netbanking,1.0,0
pay_00544,cust_2421,1705.17,insufficient_funds,0,4,5,387,4.07,card,0.444,1
pay_00545,cust_2392,1682.17,expired_card,2,1,3,283,1.25,upi,0.25,0
pay_00546,cust_1279,1130.93,bank_timeout,2,1,7,703,4.33,card,0.125,0
pay_00547,cust_2327,353.43,expired_card,3,10,1,857,2.49,upi,0.909,0
pay_00548,cust_0844,2529.04,expired_card,1,15,1,890,4.27,upi,0.938,0
pay_00549,cust_0877,523.72,authentication_failed,0,18,1,636,1.75,netbanking,0.947,0
pay_00550,cust_0276,368.93,expired_card,2,13,8,350,1.08,netbanking,0.619,0
pay_00551,cust_1648,274.38,authentication_failed,3,6,7,304,4.69,card,0.462,0
pay_00552,cust_2183,441.68,authentication_failed,2,14,2,276,0.84,card,0.875,1
pay_00553,cust_1230,704.72,invalid_card,2,20,2,292,3.47,upi,0.909,1
pay_00554,cust_0968,1383.64,invalid_card,3,13,0,236,0.88,upi,1.0,0
pay_00555,cust_0559,207.74,invalid_card,0,2,5,646,1.56,card,0.286,0
pay_00556,cust_0261,469.17,invalid_card,1,7,1,614,3.7,netbanking,0.875,1
pay_00557,cust_0495,2898.4,invalid_card,1,19,1,821,4.05,card,0.95,1
pay_00558,cust_1349,8206.97,bank_timeout,0,5,3,311,2.25,card,0.625,1
pay_00559,cust_1042,457.87,expired_card,3,15,3,314,4.41,netbanking,0.833,1
pay_00560,cust_0594,307.9,insufficient_funds,1,8,8,423,1.62,netbanking,0.5,1
pay_00561,cust_1487,4654.44,invalid_card,3,8,4,122,4.69,card,0.667,0
pay_00562,cust_0965,1320.29,invalid_card,2,2,7,512,3.71,card,0.222,0
pay_00563,cust_1363,2639.66,authentication_failed,2,13,8,785,1.7,card,0.619,0
pay_00564,cust_0113,820.05,insufficient_funds,1,20,4,351,2.92,upi,0.833,0
pay_00565,cust_0454,757.67,authentication_failed,3,10,7,519,4.38,netbanking,0.588,0
pay_00566,cust_0547,843.05,insufficient_funds,2,5,6,927,1.95,upi,0.455,0
pay_00567,cust_2337,973.11,insufficient_funds,1,8,2,80,2.07,upi,0.8,1
pay_00568,cust_1757,379.12,insufficient_funds,3,14,7,151,1.2,netbanking,0.667,0
pay_00569,cust_0833,5015.45,invalid_card,3,6,3,873,1.49,card,0.667,0
pay_00570,cust_0776,1291.74,bank_timeout,3,7,5,626,3.45,netbanking,0.583,0
pay_00571,cust_1877,9819.82,bank_timeout,3,13,4,104,0.57,netbanking,0.765,1
pay_00572,cust_0241,214.63,insufficient_funds,3,9,6,717,1.92,upi,0.6,1
pay_00573,cust_2292,1339.56,invalid_card,0,10,8,473,0.79,card,0.556,0
pay_00574,cust_0479,1997.92,expired_card,2,8,4,559,1.63,upi,0.667,0
pay_00575,cust_0676,4058.7,insufficient_funds,1,1,3,217,0.28,card,0.25,0
pay_00576,cust_1066,9265.33,insufficient_funds,2,17,7,498,2.52,upi,0.708,0
pay_00577,cust_0607,546.7,authentication_failed,1,18,0,568,3.86,upi,1.0,1
pay_00578,cust_0740,2535.74,insufficient_funds,0,12,5,634,4.65,upi,0.706,1
pay_00579,cust_0435,8814.06,invalid_card,2,19,0,367,4.85,netbanking,1.0,0
pay_00580,cust_1856,865.04,bank_timeout,2,10,0,791,0.45,card,1.0,1
pay_00581,cust_2467,9754.38,insufficient_funds,1,5,6,828,2.07,card,0.455,0
pay_00582,cust_0632,1864.28,authentication_failed,2,3,5,554,1.08,card,0.375,0
pay_00583,cust_1825,5961.07,expired_card,1,13,6,125,0.3,netbanking,0.684,0
pay_00584,cust_1400,7994.73,authentication_failed,0,9,7,477,0.49,netbanking,0.562,1
pay_00585,cust_1957,991.11,authentication_failed,2,18,0,594,0.48,upi,1.0,0
pay_00586,cust_0185,1825.63,expired_card,0,16,0,146,3.73,upi,1.0,0
pay_00587,cust_1896,1785.52,expired_card,3,14,4,379,4.84,netbanking,0.778,0
pay_00588,cust_0767,262.32,invalid_card,0,0,6,149,0.17,netbanking,0.0,0
pay_00589,cust_1955,8208.98,expired_card,2,12,4,119,0.71,netbanking,0.75,0
pay_00590,cust_0057,256.24,bank_timeout,1,20,3,476,4.23,upi,0.87,1
pay_00591,cust_2207,256.27,insufficient_funds,1,14,7,512,0.2,card,0.667,1
pay_00592,cust_1842,374.57,expired_card,0,20,6,455,4.26,card,0.769,0
pay_00593,cust_2371,6411.99,authentication_failed,3,7,0,570,0.19,netbanking,1.0,1
pay_00594,cust_2361,5919.55,insufficient_funds,2,14,6,51,0.89,upi,0.7,0
pay_00595,cust_0788,2014.76,authentication_failed,3,4,4,770,3.59,netbanking,0.5,0
pay_00596,cust_1708,835.88,authentication_failed,2,2,7,162,0.95,card,0.222,0
pay_00597,cust_0641,1831.55,bank_timeout,0,0,5,932,1.38,card,0.0,1
pay_00598,cust_0650,2006.45,invalid_card,1,3,8,259,2.48,card,0.273,1
pay_00599,cust_1394,883.92,authentication_failed,0,1,7,848,2.34,netbanking,0.125,0
pay_00600,cust_0455,491.4,authentication_failed,0,5,1,921,1.11,card,0.833,0
pay_00601,cust_1482,246.11,bank_timeout,2,10,2,155,4.26,netbanking,0.833,0
pay_00602,cust_1799,8842.86,expired_card,1,2,4,411,3.6,upi,0.333,0
pay_00603,cust_1700,8273.8,bank_timeout,3,13,6,949,2.35,card,0.684,0
pay_00604,cust_2115,437.38,authentication_failed,0,10,5,441,4.91,card,0.667,1
pay_00605,cust_0674,696.24,authentication_failed,2,13,6,937,3.44,card,0.684,0
pay_00606,cust_2268,1627.08,authentication_failed,1,12,7,689,1.11,netbanking,0.632,1
pay_00607,cust_2230,5416.41,bank_timeout,0,1,8,372,2.01,upi,0.111,1
pay_00608,cust_0517,1427.26,authentication_failed,1,0,0,941,4.0,upi,0.0,0
pay_00609,cust_2427,276.61,insufficient_funds,2,20,8,392,0.71,upi,0.714,0
pay_00610,cust_0511,785.65,authentication_failed,1,11,4,321,3.37,netbanking,0.733,0
pay_00611,cust_2347,2038.81,authentication_failed,1,11,7,130,0.82,netbanking,0.611,0
pay_00612,cust_1744,9218.68,bank_timeout,0,11,8,442,2.98,upi,0.579,1
pay_00613,cust_2126,7454.59,invalid_card,3,5,2,547,0.72,netbanking,0.714,0
